sweep_id,date_time,max_spheres,ray_depth,num_spheres,block_size,implementation,openmp_time_s,kernel_time_s,memory_transfer_time_s,total_without_mem_s,total_with_mem_s,throughput_mpixels_sec,speedup_vs_openmp_kernel,speedup_vs_openmp_with_mem
3,2026-05-21_04-58-59,512,50,200,1024,2D TEXTURE + CONSTANT,658.014,0.000,0.042,0.000,0.042,2713.589328,4359326.371216,15534.747806
3,2026-05-21_04-58-59,512,50,200,1024,REALISTIC,658.014,0.000,0.007,0.000,0.007,1874.359326,3011120.347812,96022.547011
3,2026-05-21_05-09-59,512,50,50,256,OPENMP,192.068,192.068,0.000,192.068,192.068,0.002133,1.000000,1.000000
3,2026-05-21_05-09-59,512,50,50,256,GLOBAL,192.068,3.835,0.005,3.835,3.840,0.106811,50.085391,50.024213
3,2026-05-21_05-09-59,512,50,50,256,CONSTANT,192.068,3.560,0.010,3.560,3.570,0.115067,53.956918,53.807087
3,2026-05-21_05-09-59,512,50,50,256,SHARED,192.068,3.620,0.010,3.620,3.630,0.113157,53.061364,52.916597
3,2026-05-21_05-09-59,512,50,50,256,1D TEXTURE,192.068,3.769,0.004,3.769,3.773,0.108674,50.958886,50.903830
3,2026-05-21_05-09-59,512,50,50,256,2D TEXTURE,192.068,3.766,0.004,3.766,3.770,0.108761,50.999670,50.942976
3,2026-05-21_05-09-59,512,50,50,256,2D TEXTURE + CONSTANT,192.068,3.556,0.010,3.556,3.566,0.115181,54.010316,53.861283
3,2026-05-21_05-09-59,512,50,50,256,REALISTIC,192.068,3.763,0.004,3.763,3.767,0.108859,51.045596,50.992422
3,2026-05-21_05-13-38,512,50,50,256,OPENMP,188.642,188.642,0.000,188.642,188.642,0.002171,1.000000,1.000000
3,2026-05-21_05-13-38,512,50,50,256,GLOBAL,188.642,3.818,0.008,3.818,3.825,0.107293,49.413964,49.314743
3,2026-05-21_05-13-38,512,50,50,256,CONSTANT,188.642,3.572,0.014,3.572,3.585,0.114676,52.814151,52.612780
3,2026-05-21_05-13-38,512,50,50,256,SHARED,188.642,3.618,0.014,3.618,3.632,0.113212,52.139776,51.943498
3,2026-05-21_05-13-38,512,50,50,256,1D TEXTURE,188.642,3.771,0.005,3.771,3.776,0.108620,50.024995,49.957944
3,2026-05-21_05-13-38,512,50,50,256,2D TEXTURE,188.642,3.760,0.005,3.760,3.765,0.108932,50.168689,50.099066
3,2026-05-21_05-13-38,512,50,50,256,2D TEXTURE + CONSTANT,188.642,3.559,0.012,3.559,3.570,0.115094,53.006952,52.835634
3,2026-05-21_05-13-38,512,50,50,256,REALISTIC,188.642,3.767,0.005,3.767,3.772,0.108736,50.078532,50.013446
3,2026-05-21_05-17-14,512,50,50,256,OPENMP,200.122,200.122,0.000,200.122,200.122,0.002047,1.000000,1.000000
3,2026-05-21_05-17-14,512,50,50,256,GLOBAL,200.122,3.814,0.005,3.814,3.819,0.107396,52.471492,52.405711
3,2026-05-21_05-17-14,512,50,50,256,CONSTANT,200.122,3.581,0.010,3.581,3.591,0.114381,55.884047,55.729102
3,2026-05-21_05-17-14,512,50,50,256,SHARED,200.122,3.622,0.010,3.622,3.632,0.113092,55.254553,55.103083
3,2026-05-21_05-17-14,512,50,50,256,1D TEXTURE,200.122,3.776,0.004,3.776,3.780,0.108489,53.005335,52.946531
3,2026-05-21_05-17-14,512,50,50,256,2D TEXTURE,200.122,3.759,0.004,3.759,3.763,0.108968,53.239550,53.180469
3,2026-05-21_05-17-14,512,50,50,256,2D TEXTURE + CONSTANT,200.122,3.569,0.010,3.569,3.579,0.114765,56.071863,55.919624
3,2026-05-21_05-17-14,512,50,50,256,REALISTIC,200.122,3.755,0.004,3.755,3.759,0.109073,53.290620,53.235234
3,2026-05-21_05-21-01,512,50,100,256,OPENMP,361.601,361.601,0.000,361.601,361.601,0.001133,1.000000,1.000000
3,2026-05-21_05-21-01,512,50,100,256,GLOBAL,361.601,7.647,0.011,7.647,7.659,0.053561,47.284078,47.214207
3,2026-05-21_05-21-01,512,50,100,256,CONSTANT,361.601,7.101,0.054,7.101,7.155,0.057680,50.920591,50.538804
3,2026-05-21_05-21-01,512,50,100,256,SHARED,361.601,7.169,0.054,7.169,7.223,0.057133,50.438027,50.063397
3,2026-05-21_05-21-01,512,50,100,256,1D TEXTURE,361.601,7.621,0.006,7.621,7.627,0.053744,47.445842,47.409241
3,2026-05-21_05-21-01,512,50,100,256,2D TEXTURE,361.601,7.595,0.006,7.595,7.601,0.053928,47.608175,47.572602
3,2026-05-21_05-21-01,512,50,100,256,2D TEXTURE + CONSTANT,361.601,7.097,0.049,7.097,7.146,0.057712,50.948832,50.602062
3,2026-05-21_05-21-01,512,50,100,256,REALISTIC,361.601,7.602,0.006,7.602,7.608,0.053883,47.568884,47.531721
3,2026-05-21_05-27-57,512,50,100,256,OPENMP,365.366,365.366,0.000,365.366,365.366,0.001121,1.000000,1.000000
3,2026-05-21_05-27-57,512,50,100,256,GLOBAL,365.366,7.647,0.005,7.647,7.652,0.053564,47.779207,47.749948
3,2026-05-21_05-27-57,512,50,100,256,CONSTANT,365.366,7.116,0.015,7.116,7.131,0.057560,51.343874,51.238371
3,2026-05-21_05-27-57,512,50,100,256,SHARED,365.366,7.137,0.015,7.137,7.152,0.057392,51.194221,51.089360
3,2026-05-21_05-27-57,512,50,100,256,1D TEXTURE,365.366,7.597,0.004,7.597,7.601,0.053915,48.092777,48.066892
3,2026-05-21_05-27-57,512,50,100,256,2D TEXTURE,365.366,7.593,0.004,7.593,7.597,0.053943,48.117696,48.092351
3,2026-05-21_05-27-57,512,50,100,256,2D TEXTURE + CONSTANT,365.366,7.105,0.015,7.105,7.119,0.057653,51.426641,51.321647
3,2026-05-21_05-27-57,512,50,100,256,REALISTIC,365.366,7.604,0.004,7.604,7.608,0.053866,48.048839,48.022407
3,2026-05-21_05-34-55,512,50,100,256,OPENMP,360.419,360.419,0.000,360.419,360.419,0.001136,1.000000,1.000000
3,2026-05-21_05-34-55,512,50,100,256,GLOBAL,360.419,7.622,0.005,7.622,7.627,0.053741,47.288428,47.258129
3,2026-05-21_05-34-55,512,50,100,256,CONSTANT,360.419,7.101,0.010,7.101,7.111,0.057684,50.758083,50.686011
3,2026-05-21_05-34-55,512,50,100,256,SHARED,360.419,7.168,0.010,7.168,7.178,0.057143,50.281708,50.211025
3,2026-05-21_05-34-55,512,50,100,256,1D TEXTURE,360.419,7.598,0.004,7.598,7.602,0.053912,47.438607,47.411914
3,2026-05-21_05-34-55,512,50,100,256,2D TEXTURE,360.419,7.598,0.006,7.598,7.604,0.053909,47.435999,47.398204
3,2026-05-21_05-34-55,512,50,100,256,2D TEXTURE + CONSTANT,360.419,7.098,0.012,7.098,7.110,0.057709,50.780129,50.695362
3,2026-05-21_05-34-55,512,50,100,256,REALISTIC,360.419,7.612,0.006,7.612,7.618,0.053809,47.347984,47.308962
3,2026-05-21_05-41-48,512,50,200,256,OPENMP,659.272,659.272,0.000,659.272,659.272,0.000621,1.000000,1.000000
3,2026-05-21_05-41-48,512,50,200,256,GLOBAL,659.272,13.432,0.005,13.432,13.437,0.030495,49.082698,49.065549
3,2026-05-21_05-41-48,512,50,200,256,CONSTANT,659.272,12.395,0.012,12.395,12.407,0.033045,53.187485,53.137025
3,2026-05-21_05-41-48,512,50,200,256,SHARED,659.272,12.528,0.012,12.528,12.540,0.032694,52.622204,52.573110
3,2026-05-21_05-41-48,512,50,200,256,1D TEXTURE,659.272,13.383,0.004,13.383,13.387,0.030606,49.262240,49.246926
3,2026-05-21_05-41-48,512,50,200,256,2D TEXTURE,659.272,13.417,0.004,13.417,13.421,0.030528,49.136728,49.122355
3,2026-05-21_05-41-48,512,50,200,256,2D TEXTURE + CONSTANT,659.272,12.398,0.012,12.398,12.410,0.033036,53.173792,53.124136
3,2026-05-21_05-41-48,512,50,200,256,REALISTIC,659.272,13.395,0.004,13.395,13.399,0.030578,49.217039,49.201611
3,2026-05-21_05-54-20,512,50,200,256,OPENMP,657.147,657.147,0.000,657.147,657.147,0.000623,1.000000,1.000000
3,2026-05-21_05-54-20,512,50,200,256,GLOBAL,657.147,13.451,0.005,13.451,13.456,0.030450,48.853346,48.836171
3,2026-05-21_05-54-20,512,50,200,256,CONSTANT,657.147,12.413,0.011,12.413,12.425,0.032997,52.939430,52.890889
3,2026-05-21_05-54-20,512,50,200,256,SHARED,657.147,12.506,0.011,12.506,12.517,0.032753,52.547057,52.499640
3,2026-05-21_05-54-20,512,50,200,256,1D TEXTURE,657.147,13.400,0.004,13.400,13.404,0.030567,49.040589,49.025433
3,2026-05-21_05-54-20,512,50,200,256,2D TEXTURE,657.147,13.411,0.004,13.411,13.415,0.030542,49.001098,48.986686
3,2026-05-21_05-54-20,512,50,200,256,2D TEXTURE + CONSTANT,657.147,12.408,0.011,12.408,12.419,0.033012,52.963491,52.915797
3,2026-05-21_05-54-20,512,50,200,256,REALISTIC,657.147,13.395,0.004,13.395,13.399,0.030578,49.058947,49.043530
3,2026-05-21_06-06-49,512,50,200,256,OPENMP,657.377,657.377,0.000,657.377,657.377,0.000623,1.000000,1.000000
3,2026-05-21_06-06-49,512,50,200,256,GLOBAL,657.377,13.457,0.005,13.457,13.462,0.030437,48.849661,48.832733
3,2026-05-21_06-06-49,512,50,200,256,CONSTANT,657.377,12.407,0.010,12.407,12.417,0.033014,52.984978,52.941476
3,2026-05-21_06-06-49,512,50,200,256,SHARED,657.377,12.468,0.010,12.468,12.479,0.032851,52.723423,52.680722
3,2026-05-21_06-06-49,512,50,200,256,1D TEXTURE,657.377,13.413,0.004,13.413,13.417,0.030538,49.010507,48.995419
3,2026-05-21_06-06-49,512,50,200,256,2D TEXTURE,657.377,13.373,0.004,13.373,13.377,0.030628,49.155925,49.141451
3,2026-05-21_06-06-49,512,50,200,256,2D TEXTURE + CONSTANT,657.377,12.377,0.010,12.377,12.387,0.033094,53.113070,53.069916
3,2026-05-21_06-06-49,512,50,200,256,REALISTIC,657.377,13.417,0.004,13.417,13.421,0.030529,48.997252,48.981892
3,2026-05-21_06-19-19,512,50,203,256,OPENMP,665.060,665.060,0.000,665.060,665.060,0.000616,1.000000,1.000000
3,2026-05-21_06-19-19,512,50,203,256,GLOBAL,665.060,13.621,0.005,13.621,13.626,0.030071,48.825043,48.808226
3,2026-05-21_06-19-19,512,50,203,256,CONSTANT,665.060,12.587,0.010,12.587,12.597,0.032541,52.835628,52.793602
3,2026-05-21_06-19-19,512,50,203,256,SHARED,665.060,12.672,0.010,12.672,12.682,0.032322,52.480888,52.439294
3,2026-05-21_06-19-19,512,50,203,256,1D TEXTURE,665.060,13.530,0.004,13.530,13.534,0.030273,49.153606,49.138730
3,2026-05-21_06-19-19,512,50,203,256,2D TEXTURE,665.060,13.571,0.004,13.571,13.575,0.030183,49.007352,48.993151
3,2026-05-21_06-19-19,512,50,203,256,2D TEXTURE + CONSTANT,665.060,12.548,0.010,12.548,12.558,0.032644,53.003359,52.961167
3,2026-05-21_06-19-19,512,50,203,256,REALISTIC,665.060,13.576,0.004,13.576,13.581,0.030170,48.986721,48.971575
3,2026-05-21_06-31-58,512,50,203,256,OPENMP,665.448,665.448,0.000,665.448,665.448,0.000616,1.000000,1.000000
3,2026-05-21_06-31-58,512,50,203,256,GLOBAL,665.448,13.630,0.005,13.630,13.634,0.030052,48.823717,48.806986
3,2026-05-21_06-31-58,512,50,203,256,CONSTANT,665.448,12.555,0.010,12.555,12.565,0.032625,53.004084,52.961364
3,2026-05-21_06-31-58,512,50,203,256,SHARED,665.448,12.682,0.010,12.682,12.692,0.032298,52.473016,52.430764
3,2026-05-21_06-31-58,512,50,203,256,1D TEXTURE,665.448,13.572,0.004,13.572,13.576,0.030180,49.031478,49.016742
3,2026-05-21_06-31-58,512,50,203,256,2D TEXTURE,665.448,13.580,0.004,13.580,13.584,0.030162,49.002010,48.987548
3,2026-05-21_06-31-58,512,50,203,256,2D TEXTURE + CONSTANT,665.448,12.592,0.010,12.592,12.602,0.032528,52.845417,52.803427
3,2026-05-21_06-31-58,512,50,203,256,REALISTIC,665.448,13.546,0.004,13.546,13.550,0.030237,49.124396,49.109060
3,2026-05-21_06-44-37,512,50,203,256,OPENMP,665.500,665.500,0.000,665.500,665.500,0.000615,1.000000,1.000000
3,2026-05-21_06-44-37,512,50,203,256,GLOBAL,665.500,13.631,0.007,13.631,13.637,0.030050,48.824243,48.799506
3,2026-05-21_06-44-37,512,50,203,256,CONSTANT,665.500,12.598,0.012,12.598,12.610,0.032513,52.825644,52.776403
3,2026-05-21_06-44-37,512,50,203,256,SHARED,665.500,12.626,0.012,12.626,12.637,0.032442,52.709726,52.660934
3,2026-05-21_06-44-37,512,50,203,256,1D TEXTURE,665.500,13.549,0.004,13.549,13.553,0.030231,49.117374,49.102339
3,2026-05-21_06-44-37,512,50,203,256,2D TEXTURE,665.500,13.583,0.004,13.583,13.587,0.030155,48.993959,48.979736
3,2026-05-21_06-44-37,512,50,203,256,2D TEXTURE + CONSTANT,665.500,12.552,0.009,12.552,12.562,0.032631,53.017860,52.978452
3,2026-05-21_06-44-37,512,50,203,256,REALISTIC,665.500,13.566,0.004,13.566,13.571,0.030192,49.054944,49.039446
3,2026-05-21_06-57-15,512,50,203,256,OPENMP,665.650,665.650,0.000,665.650,665.650,0.000615,1.000000,1.000000
3,2026-05-21_06-57-15,512,50,203,256,GLOBAL,665.650,13.576,0.005,13.576,13.581,0.030171,49.031012,49.014169
3,2026-05-21_06-57-15,512,50,203,256,CONSTANT,665.650,12.589,0.010,12.589,12.599,0.032538,52.877478,52.833758
3,2026-05-21_06-57-15,512,50,203,256,SHARED,665.650,12.650,0.010,12.650,12.660,0.032381,52.622535,52.579257
3,2026-05-21_06-57-15,512,50,203,256,1D TEXTURE,665.650,13.569,0.004,13.569,13.574,0.030186,49.055313,49.040336
3,2026-05-21_06-57-15,512,50,203,256,2D TEXTURE,665.650,13.580,0.009,13.580,13.588,0.030163,49.018037,48.986921
3,2026-05-21_06-57-15,512,50,203,256,2D TEXTURE + CONSTANT,665.650,12.575,0.015,12.575,12.590,0.032572,52.933198,52.869816
3,2026-05-21_06-57-15,512,50,203,256,REALISTIC,665.650,13.559,0.009,13.559,13.568,0.030209,49.092714,49.060534
3,2026-05-21_07-09-54,512,50,203,256,OPENMP,665.659,665.659,0.000,665.659,665.659,0.000615,1.000000,1.000000
3,2026-05-21_07-09-54,512,50,203,256,GLOBAL,665.659,13.623,0.005,13.623,13.628,0.030066,48.862019,48.844559
3,2026-05-21_07-09-54,512,50,203,256,CONSTANT,665.659,12.529,0.010,12.529,12.539,0.032693,53.130672,53.086614
3,2026-05-21_07-09-54,512,50,203,256,SHARED,665.659,12.640,0.010,12.640,12.650,0.032406,52.664368,52.620801
3,2026-05-21_07-09-54,512,50,203,256,1D TEXTURE,665.659,13.575,0.004,13.575,13.580,0.030172,49.034499,49.019360
3,2026-05-21_07-09-54,512,50,203,256,2D TEXTURE,665.659,13.554,0.006,13.554,13.560,0.030219,49.110601,49.090603
3,2026-05-21_07-09-54,512,50,203,256,2D TEXTURE + CONSTANT,665.659,12.571,0.012,12.571,12.582,0.032584,52.953162,52.904206
3,2026-05-21_07-09-54,512,50,203,256,REALISTIC,665.659,13.551,0.006,13.551,13.557,0.030227,49.123489,49.102507
3,2026-05-21_07-22-34,512,50,203,256,OPENMP,665.612,665.612,0.000,665.612,665.612,0.000615,1.000000,1.000000
3,2026-05-21_07-22-34,512,50,203,256,GLOBAL,665.612,13.603,0.007,13.603,13.610,0.030112,48.933058,48.906365
3,2026-05-21_07-22-34,512,50,203,256,CONSTANT,665.612,12.560,0.048,12.560,12.608,0.032611,52.993060,52.791804
3,2026-05-21_07-22-34,512,50,203,256,SHARED,665.612,12.657,0.048,12.657,12.705,0.032361,52.587204,52.389124
3,2026-05-21_07-22-34,512,50,203,256,1D TEXTURE,665.612,13.587,0.005,13.587,13.592,0.030146,48.988225,48.970053
3,2026-05-21_07-22-34,512,50,203,256,2D TEXTURE,665.612,13.561,0.005,13.561,13.566,0.030204,49.081639,49.063716
3,2026-05-21_07-22-34,512,50,203,256,2D TEXTURE + CONSTANT,665.612,12.549,0.046,12.549,12.595,0.032639,53.039473,52.845923
3,2026-05-21_07-22-34,512,50,203,256,REALISTIC,665.612,13.578,0.005,13.578,13.583,0.030167,49.022096,49.003095
3,2026-05-21_07-35-13,512,5,200,256,OPENMP,641.905,641.905,0.000,641.905,641.905,0.000638,1.000000,1.000000
3,2026-05-21_07-35-13,512,5,200,256,GLOBAL,641.905,7.234,0.005,7.234,7.239,0.056618,88.729433,88.671428
3,2026-05-21_07-35-13,512,5,200,256,CONSTANT,641.905,7.116,0.010,7.116,7.127,0.057558,90.201797,90.071161
3,2026-05-21_07-35-13,512,5,200,256,SHARED,641.905,7.232,0.010,7.232,7.242,0.056640,88.763619,88.637804
3,2026-05-21_07-35-13,512,5,200,256,1D TEXTURE,641.905,7.174,0.004,7.174,7.178,0.057094,89.475091,89.423814
3,2026-05-21_07-35-13,512,5,200,256,2D TEXTURE,641.905,7.172,0.010,7.172,7.182,0.057109,89.498821,89.375097
3,2026-05-21_07-35-13,512,5,200,256,2D TEXTURE + CONSTANT,641.905,7.117,0.016,7.117,7.133,0.057556,90.199132,89.994973
3,2026-05-21_07-35-13,512,5,200,256,REALISTIC,641.905,7.208,0.010,7.208,7.218,0.056827,89.056735,88.934169
3,2026-05-21_07-46-46,512,5,200,256,OPENMP,641.734,641.734,0.000,641.734,641.734,0.000638,1.000000,1.000000
3,2026-05-21_07-46-46,512,5,200,256,GLOBAL,641.734,7.232,0.005,7.232,7.237,0.056637,88.734494,88.676873
3,2026-05-21_07-46-46,512,5,200,256,CONSTANT,641.734,7.113,0.010,7.113,7.123,0.057582,90.215976,90.087469
3,2026-05-21_07-46-46,512,5,200,256,SHARED,641.734,7.228,0.010,7.228,7.238,0.056669,88.784556,88.660098
3,2026-05-21_07-46-46,512,5,200,256,1D TEXTURE,641.734,7.171,0.004,7.171,7.175,0.057118,89.488006,89.436880
3,2026-05-21_07-46-46,512,5,200,256,2D TEXTURE,641.734,7.182,0.004,7.182,7.185,0.057035,89.359122,89.309707
3,2026-05-21_07-46-46,512,5,200,256,2D TEXTURE + CONSTANT,641.734,7.120,0.010,7.120,7.130,0.057531,90.136279,90.009394
3,2026-05-21_07-46-46,512,5,200,256,REALISTIC,641.734,7.194,0.004,7.194,7.198,0.056939,89.207932,89.159154
3,2026-05-21_07-58-19,512,5,200,256,OPENMP,639.844,639.844,0.000,639.844,639.844,0.000640,1.000000,1.000000
3,2026-05-21_07-58-19,512,5,200,256,GLOBAL,639.844,7.264,0.005,7.264,7.269,0.056385,88.080846,88.023961
3,2026-05-21_07-58-19,512,5,200,256,CONSTANT,639.844,7.120,0.010,7.120,7.130,0.057528,89.865515,89.737589
3,2026-05-21_07-58-19,512,5,200,256,SHARED,639.844,7.225,0.010,7.225,7.235,0.056689,88.555563,88.431394
3,2026-05-21_07-58-19,512,5,200,256,1D TEXTURE,639.844,7.187,0.004,7.187,7.191,0.056990,89.024762,88.974281
3,2026-05-21_07-58-19,512,5,200,256,2D TEXTURE,639.844,7.157,0.008,7.157,7.165,0.057232,89.403343,89.303243
3,2026-05-21_07-58-19,512,5,200,256,2D TEXTURE + CONSTANT,639.844,7.119,0.014,7.119,7.133,0.057538,89.881870,89.704337
3,2026-05-21_07-58-19,512,5,200,256,REALISTIC,639.844,7.197,0.008,7.197,7.205,0.056913,88.904400,88.805894
3,2026-05-21_08-09-51,512,10,200,256,OPENMP,652.359,652.359,0.000,652.359,652.359,0.000628,1.000000,1.000000
3,2026-05-21_08-09-51,512,10,200,256,GLOBAL,652.359,10.451,0.009,10.451,10.460,0.039191,62.417845,62.365532
3,2026-05-21_08-09-51,512,10,200,256,CONSTANT,652.359,10.001,0.020,10.001,10.021,0.040956,65.229161,65.098199
3,2026-05-21_08-09-51,512,10,200,256,SHARED,652.359,10.107,0.020,10.107,10.127,0.040526,64.544975,64.417070
3,2026-05-21_08-09-51,512,10,200,256,1D TEXTURE,652.359,10.382,0.004,10.382,10.386,0.039455,62.838193,62.813393
3,2026-05-21_08-09-51,512,10,200,256,2D TEXTURE,652.359,10.370,0.004,10.370,10.375,0.039497,62.905786,62.880150
3,2026-05-21_08-09-51,512,10,200,256,2D TEXTURE + CONSTANT,652.359,9.973,0.016,9.973,9.989,0.041071,65.412496,65.310277
3,2026-05-21_08-09-51,512,10,200,256,REALISTIC,652.359,10.397,0.004,10.397,10.401,0.039397,62.746084,62.720748
3,2026-05-21_08-21-56,512,10,200,256,OPENMP,652.814,652.814,0.000,652.814,652.814,0.000627,1.000000,1.000000
3,2026-05-21_08-21-56,512,10,200,256,GLOBAL,652.814,10.463,0.010,10.463,10.473,0.039146,62.390972,62.332293
3,2026-05-21_08-21-56,512,10,200,256,CONSTANT,652.814,9.985,0.021,9.985,10.007,0.041021,65.378086,65.238989
3,2026-05-21_08-21-56,512,10,200,256,SHARED,652.814,10.144,0.021,10.144,10.166,0.040377,64.352298,64.218196
3,2026-05-21_08-21-56,512,10,200,256,1D TEXTURE,652.814,10.406,0.004,10.406,10.410,0.039361,62.732597,62.707846
3,2026-05-21_08-21-56,512,10,200,256,2D TEXTURE,652.814,10.376,0.004,10.376,10.380,0.039477,62.917368,62.891277
3,2026-05-21_08-21-56,512,10,200,256,2D TEXTURE + CONSTANT,652.814,9.992,0.016,9.992,10.007,0.040994,65.335136,65.233113
3,2026-05-21_08-21-56,512,10,200,256,REALISTIC,652.814,10.388,0.004,10.388,10.393,0.039429,62.841027,62.815538
3,2026-05-21_08-34-02,512,10,200,256,OPENMP,652.860,652.860,0.000,652.860,652.860,0.000627,1.000000,1.000000
3,2026-05-21_08-34-02,512,10,200,256,GLOBAL,652.860,10.415,0.005,10.415,10.420,0.039329,62.685746,62.657343
3,2026-05-21_08-34-02,512,10,200,256,CONSTANT,652.860,9.994,0.012,9.994,10.006,0.040984,65.324112,65.248256
3,2026-05-21_08-34-02,512,10,200,256,SHARED,652.860,10.121,0.012,10.121,10.132,0.040472,64.508167,64.434268
3,2026-05-21_08-34-02,512,10,200,256,1D TEXTURE,652.860,10.384,0.004,10.384,10.388,0.039445,62.871735,62.846748
3,2026-05-21_08-34-02,512,10,200,256,2D TEXTURE,652.860,10.360,0.004,10.360,10.364,0.039537,63.017101,62.991526
3,2026-05-21_08-34-02,512,10,200,256,2D TEXTURE + CONSTANT,652.860,10.015,0.011,10.015,10.026,0.040899,65.188344,65.115403
3,2026-05-21_08-34-02,512,10,200,256,REALISTIC,652.860,10.410,0.004,10.410,10.414,0.039347,62.714718,62.689001
3,2026-05-21_08-46-08,512,25,200,256,OPENMP,656.999,656.999,0.000,656.999,656.999,0.000623,1.000000,1.000000
3,2026-05-21_08-46-08,512,25,200,256,GLOBAL,656.999,12.818,0.005,12.818,12.822,0.031956,51.257890,51.239250
3,2026-05-21_08-46-08,512,25,200,256,CONSTANT,656.999,11.912,0.011,11.912,11.924,0.034384,55.152281,55.099915
3,2026-05-21_08-46-08,512,25,200,256,SHARED,656.999,12.038,0.011,12.038,12.049,0.034026,54.578061,54.526359
3,2026-05-21_08-46-08,512,25,200,256,1D TEXTURE,656.999,12.757,0.004,12.757,12.761,0.032108,51.501990,51.485467
3,2026-05-21_08-46-08,512,25,200,256,2D TEXTURE,656.999,12.768,0.004,12.768,12.773,0.032079,51.455183,51.438129
3,2026-05-21_08-46-08,512,25,200,256,2D TEXTURE + CONSTANT,656.999,11.918,0.011,11.918,11.929,0.034368,55.126428,55.074575
3,2026-05-21_08-46-08,512,25,200,256,REALISTIC,656.999,12.759,0.004,12.759,12.763,0.032103,51.493852,51.477987
3,2026-05-21_08-58-33,512,25,200,256,OPENMP,657.426,657.426,0.000,657.426,657.426,0.000623,1.000000,1.000000
3,2026-05-21_08-58-33,512,25,200,256,GLOBAL,657.426,12.839,0.005,12.839,12.844,0.031903,51.205088,51.186358
3,2026-05-21_08-58-33,512,25,200,256,CONSTANT,657.426,11.952,0.010,11.952,11.962,0.034270,55.004816,54.960122
3,2026-05-21_08-58-33,512,25,200,256,SHARED,657.426,12.067,0.010,12.067,12.077,0.033944,54.481340,54.437143
3,2026-05-21_08-58-33,512,25,200,256,1D TEXTURE,657.426,12.759,0.004,12.759,12.764,0.032102,51.524598,51.508166
3,2026-05-21_08-58-33,512,25,200,256,2D TEXTURE,657.426,12.789,0.004,12.789,12.793,0.032028,51.405648,51.388545
3,2026-05-21_08-58-33,512,25,200,256,2D TEXTURE + CONSTANT,657.426,11.971,0.010,11.971,11.980,0.034217,54.920380,54.876360
3,2026-05-21_08-58-33,512,25,200,256,REALISTIC,657.426,12.790,0.004,12.790,12.794,0.032024,51.399573,51.383762
3,2026-05-21_09-10-59,512,25,200,256,OPENMP,656.815,656.815,0.000,656.815,656.815,0.000624,1.000000,1.000000
3,2026-05-21_09-10-59,512,25,200,256,GLOBAL,656.815,12.855,0.009,12.855,12.865,0.031862,51.092852,51.055684
3,2026-05-21_09-10-59,512,25,200,256,CONSTANT,656.815,11.923,0.021,11.923,11.944,0.034354,55.088896,54.990589
3,2026-05-21_09-10-59,512,25,200,256,SHARED,656.815,12.046,0.021,12.046,12.068,0.034002,54.524560,54.428157
3,2026-05-21_09-10-59,512,25,200,256,1D TEXTURE,656.815,12.753,0.004,12.753,12.757,0.032119,51.504205,51.487636
3,2026-05-21_09-10-59,512,25,200,256,2D TEXTURE,656.815,12.759,0.004,12.759,12.764,0.032102,51.476993,51.460035
3,2026-05-21_09-10-59,512,25,200,256,2D TEXTURE + CONSTANT,656.815,11.866,0.017,11.866,11.882,0.034520,55.354205,55.276906
3,2026-05-21_09-10-59,512,25,200,256,REALISTIC,656.815,12.788,0.004,12.788,12.792,0.032029,51.360737,51.344891
3,2026-05-21_09-23-24,512,50,200,256,OPENMP,656.914,656.914,0.000,656.914,656.914,0.000624,1.000000,1.000000
3,2026-05-21_09-23-24,512,50,200,256,GLOBAL,656.914,13.459,0.006,13.459,13.464,0.030434,48.809309,48.788708
3,2026-05-21_09-23-24,512,50,200,256,CONSTANT,656.914,12.414,0.073,12.414,12.487,0.032994,52.915878,52.608412
3,2026-05-21_09-23-24,512,50,200,256,SHARED,656.914,12.511,0.073,12.511,12.584,0.032738,52.505361,52.202589
3,2026-05-21_09-23-24,512,50,200,256,1D TEXTURE,656.914,13.405,0.005,13.405,13.410,0.030557,49.006532,48.987797
3,2026-05-21_09-23-24,512,50,200,256,2D TEXTURE,656.914,13.368,0.009,13.368,13.377,0.030640,49.140945,49.106054
3,2026-05-21_09-23-24,512,50,200,256,2D TEXTURE + CONSTANT,656.914,12.414,0.077,12.414,12.491,0.032996,52.918252,52.591814
3,2026-05-21_09-23-24,512,50,200,256,REALISTIC,656.914,13.404,0.010,13.404,13.413,0.030559,49.010302,48.974648
3,2026-05-21_09-35-53,512,50,200,256,OPENMP,657.650,657.650,0.000,657.650,657.650,0.000623,1.000000,1.000000
3,2026-05-21_09-35-53,512,50,200,256,GLOBAL,657.650,13.451,0.009,13.451,13.459,0.030452,48.893652,48.862279
3,2026-05-21_09-35-53,512,50,200,256,CONSTANT,657.650,12.387,0.020,12.387,12.407,0.033067,53.091890,53.004654
3,2026-05-21_09-35-53,512,50,200,256,SHARED,657.650,12.459,0.020,12.459,12.479,0.032877,52.786256,52.700041
3,2026-05-21_09-35-53,512,50,200,256,1D TEXTURE,657.650,13.431,0.004,13.431,13.435,0.030497,48.966261,48.951282
3,2026-05-21_09-35-53,512,50,200,256,2D TEXTURE,657.650,13.394,0.004,13.394,13.398,0.030581,49.101022,49.086553
3,2026-05-21_09-35-53,512,50,200,256,2D TEXTURE + CONSTANT,657.650,12.397,0.016,12.397,12.413,0.033041,53.049736,52.979677
