sweep_id,date_time,max_spheres,ray_depth,num_spheres,block_size,implementation,openmp_time_s,kernel_time_s,memory_transfer_time_s,total_without_mem_s,total_with_mem_s,throughput_mpixels_sec,speedup_vs_openmp_kernel,speedup_vs_openmp_with_mem
2,2026-05-18_15-21-50,512,50,200,256,REALISTIC,657.818,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,OPENMP,656.658,656.658,0.000,656.658,656.658,0.000624,1.000000,1.000000
2,2026-05-18_15-32-48,512,50,200,256,GLOBAL,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,CONSTANT,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,SHARED,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,1D TEXTURE,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,2D TEXTURE,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,2D TEXTURE + CONSTANT,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-32-48,512,50,200,256,REALISTIC,656.658,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,OPENMP,665.480,665.480,0.000,665.480,665.480,0.000615,1.000000,1.000000
2,2026-05-18_15-43-46,512,50,203,256,GLOBAL,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,CONSTANT,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,SHARED,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,1D TEXTURE,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,2D TEXTURE,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,2D TEXTURE + CONSTANT,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-43-46,512,50,203,256,REALISTIC,665.480,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,OPENMP,665.790,665.790,0.000,665.790,665.790,0.000615,1.000000,1.000000
2,2026-05-18_15-54-53,512,50,203,256,GLOBAL,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,CONSTANT,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,SHARED,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,1D TEXTURE,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,2D TEXTURE,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,2D TEXTURE + CONSTANT,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_15-54-53,512,50,203,256,REALISTIC,665.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,OPENMP,667.182,667.182,0.000,667.182,667.182,0.000614,1.000000,1.000000
2,2026-05-18_16-06-00,512,50,203,256,GLOBAL,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,CONSTANT,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,SHARED,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,1D TEXTURE,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,2D TEXTURE,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,2D TEXTURE + CONSTANT,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-06-00,512,50,203,256,REALISTIC,667.182,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,OPENMP,666.187,666.187,0.000,666.187,666.187,0.000615,1.000000,1.000000
2,2026-05-18_16-17-09,512,50,203,256,GLOBAL,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,CONSTANT,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,SHARED,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,1D TEXTURE,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,2D TEXTURE,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,2D TEXTURE + CONSTANT,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-17-09,512,50,203,256,REALISTIC,666.187,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,OPENMP,667.466,667.466,0.000,667.466,667.466,0.000614,1.000000,1.000000
2,2026-05-18_16-28-16,512,50,203,256,GLOBAL,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,CONSTANT,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,SHARED,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,1D TEXTURE,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,2D TEXTURE,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,2D TEXTURE + CONSTANT,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-28-16,512,50,203,256,REALISTIC,667.466,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,OPENMP,665.194,665.194,0.000,665.194,665.194,0.000616,1.000000,1.000000
2,2026-05-18_16-39-25,512,50,203,256,GLOBAL,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,CONSTANT,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,SHARED,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,1D TEXTURE,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,2D TEXTURE,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,2D TEXTURE + CONSTANT,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-39-25,512,50,203,256,REALISTIC,665.194,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,OPENMP,644.790,644.790,0.000,644.790,644.790,0.000635,1.000000,1.000000
2,2026-05-18_16-50-31,512,5,200,256,GLOBAL,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,CONSTANT,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,SHARED,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,1D TEXTURE,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,2D TEXTURE,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,2D TEXTURE + CONSTANT,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_16-50-31,512,5,200,256,REALISTIC,644.790,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,OPENMP,640.410,640.410,0.000,640.410,640.410,0.000640,1.000000,1.000000
2,2026-05-18_17-01-17,512,5,200,256,GLOBAL,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,CONSTANT,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,SHARED,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,1D TEXTURE,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,2D TEXTURE,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,2D TEXTURE + CONSTANT,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-01-17,512,5,200,256,REALISTIC,640.410,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,OPENMP,640.180,640.180,0.000,640.180,640.180,0.000640,1.000000,1.000000
2,2026-05-18_17-11-59,512,5,200,256,GLOBAL,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,CONSTANT,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,SHARED,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,1D TEXTURE,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,2D TEXTURE,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,2D TEXTURE + CONSTANT,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-11-59,512,5,200,256,REALISTIC,640.180,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,OPENMP,652.476,652.476,0.000,652.476,652.476,0.000628,1.000000,1.000000
2,2026-05-18_17-22-40,512,10,200,256,GLOBAL,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,CONSTANT,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,SHARED,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,1D TEXTURE,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,2D TEXTURE,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,2D TEXTURE + CONSTANT,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-22-40,512,10,200,256,REALISTIC,652.476,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,OPENMP,651.841,651.841,0.000,651.841,651.841,0.000628,1.000000,1.000000
2,2026-05-18_17-33-34,512,10,200,256,GLOBAL,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,CONSTANT,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,SHARED,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,1D TEXTURE,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,2D TEXTURE,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,2D TEXTURE + CONSTANT,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-33-34,512,10,200,256,REALISTIC,651.841,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,OPENMP,652.019,652.019,0.000,652.019,652.019,0.000628,1.000000,1.000000
2,2026-05-18_17-44-27,512,10,200,256,GLOBAL,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,CONSTANT,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,SHARED,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,1D TEXTURE,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,2D TEXTURE,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,2D TEXTURE + CONSTANT,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-44-27,512,10,200,256,REALISTIC,652.019,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,OPENMP,655.900,655.900,0.000,655.900,655.900,0.000624,1.000000,1.000000
2,2026-05-18_17-55-20,512,25,200,256,GLOBAL,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,CONSTANT,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,SHARED,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,1D TEXTURE,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,2D TEXTURE,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,2D TEXTURE + CONSTANT,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_17-55-20,512,25,200,256,REALISTIC,655.900,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,OPENMP,656.676,656.676,0.000,656.676,656.676,0.000624,1.000000,1.000000
2,2026-05-18_18-06-17,512,25,200,256,GLOBAL,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,CONSTANT,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,SHARED,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,1D TEXTURE,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,2D TEXTURE,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,2D TEXTURE + CONSTANT,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-06-17,512,25,200,256,REALISTIC,656.676,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,OPENMP,656.186,656.186,0.000,656.186,656.186,0.000624,1.000000,1.000000
2,2026-05-18_18-17-15,512,25,200,256,GLOBAL,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,CONSTANT,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,SHARED,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,1D TEXTURE,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,2D TEXTURE,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,2D TEXTURE + CONSTANT,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-17-15,512,25,200,256,REALISTIC,656.186,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,OPENMP,657.199,657.199,0.000,657.199,657.199,0.000623,1.000000,1.000000
2,2026-05-18_18-28-12,512,50,200,256,GLOBAL,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,CONSTANT,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,SHARED,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,1D TEXTURE,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,2D TEXTURE,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,2D TEXTURE + CONSTANT,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-28-12,512,50,200,256,REALISTIC,657.199,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,OPENMP,658.252,658.252,0.000,658.252,658.252,0.000622,1.000000,1.000000
2,2026-05-18_18-39-11,512,50,200,256,GLOBAL,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,CONSTANT,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,SHARED,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,1D TEXTURE,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,2D TEXTURE,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,2D TEXTURE + CONSTANT,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-39-11,512,50,200,256,REALISTIC,658.252,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,OPENMP,656.301,656.301,0.000,656.301,656.301,0.000624,1.000000,1.000000
2,2026-05-18_18-50-10,512,50,200,256,GLOBAL,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,CONSTANT,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,SHARED,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,1D TEXTURE,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,2D TEXTURE,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,2D TEXTURE + CONSTANT,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_18-50-10,512,50,200,256,REALISTIC,656.301,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,OPENMP,657.445,657.445,0.000,657.445,657.445,0.000623,1.000000,1.000000
2,2026-05-18_19-01-08,512,75,200,256,GLOBAL,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,CONSTANT,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,SHARED,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,1D TEXTURE,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,2D TEXTURE,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,2D TEXTURE + CONSTANT,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-01-08,512,75,200,256,REALISTIC,657.445,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,OPENMP,656.648,656.648,0.000,656.648,656.648,0.000624,1.000000,1.000000
2,2026-05-18_19-12-06,512,75,200,256,GLOBAL,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,CONSTANT,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,SHARED,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,1D TEXTURE,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,2D TEXTURE,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,2D TEXTURE + CONSTANT,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-12-06,512,75,200,256,REALISTIC,656.648,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,OPENMP,656.688,656.688,0.000,656.688,656.688,0.000624,1.000000,1.000000
2,2026-05-18_19-23-04,512,75,200,256,GLOBAL,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,CONSTANT,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,SHARED,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,1D TEXTURE,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,2D TEXTURE,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,2D TEXTURE + CONSTANT,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-23-04,512,75,200,256,REALISTIC,656.688,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,OPENMP,657.449,657.449,0.000,657.449,657.449,0.000623,1.000000,1.000000
2,2026-05-18_19-34-02,512,100,200,256,GLOBAL,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,CONSTANT,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,SHARED,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,1D TEXTURE,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,2D TEXTURE,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,2D TEXTURE + CONSTANT,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-34-02,512,100,200,256,REALISTIC,657.449,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,OPENMP,655.656,655.656,0.000,655.656,655.656,0.000625,1.000000,1.000000
2,2026-05-18_19-45-01,512,100,200,256,GLOBAL,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,CONSTANT,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,SHARED,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,1D TEXTURE,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,2D TEXTURE,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,2D TEXTURE + CONSTANT,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-45-01,512,100,200,256,REALISTIC,655.656,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,OPENMP,656.975,656.975,0.000,656.975,656.975,0.000623,1.000000,1.000000
2,2026-05-18_19-55-58,512,100,200,256,GLOBAL,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,CONSTANT,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,SHARED,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,1D TEXTURE,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,2D TEXTURE,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,2D TEXTURE + CONSTANT,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
2,2026-05-18_19-55-58,512,100,200,256,REALISTIC,656.975,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000
